MUL ID|Chassis|Model|Source|Combined|Tech Base|Unit Type|Movement Type|Weight|Intro Date|Prototype|Production|Common|Extinct|Omni|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis_1|Fluff Date|Capabilities|Overview|History|Deployment|Notes|File Location|File Modified
3424|Vindicator|VND-1SIC|TR:3039,TR:SW|Vindicator VND-1SIC|Inner Sphere|Biped Mek|Biped|45.0|3031|-|-|3031+|-|false|Brawler|1020|3091183|1|180 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Small Laser,Large Laser,Heat Sink,LRM 10,Medium Laser|D/X-E-D-D|Rugged (1 Point);Difficult Ejection||Field Refit|Various|C-Apple Churchill|CeresCom Model 21-Rs|Starshield Unknown|Anderson Propulsion 30|GM 180|Ceresplex IV|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Vindicator VND-1SIC.mtf|2026-06-13
1486|Hermes|HER-1B|TR:3039,TR:SW|Hermes HER-1B|Inner Sphere|Biped Mek|Biped|30.0|2856|-|-|2856+|-|false|Striker|687|2612220|1|270 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,Heat Sink|D/X-E-D-D|Improved Communications;Stable||Irian BattleMechs Unlimited|Irian|Wasat Aggressor|Irian TelStar|Starshield Standard|--|GM 270|Irian Chassis Class 10 Standard|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Hermes HER-1B.mtf|2026-06-13
1790|Kintaro|KTO-18|TR:3039,TR:SW|Kintaro KTO-18|Inner Sphere|Biped Mek|Biped|55.0|2792|-|-|2792+|-|false|Skirmisher|1187|4532407|1|275 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|SRM 6,Medium Laser,LRM 5,Heat Sink|D/X-E-D-D|Rugged (1 Point)||General Dynamics|Ozawa|Starbeam Starbeam 3000|OmniComm OmniComm 3|Unknown Leopard V|--|Unknown CoreTek 275|Technicron Technicron-1|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Kintaro KTO-18.mtf|2026-06-13
482|Catapult|CPLT-C4|TR:3039,TR:SW|Catapult CPLT-C4|Inner Sphere|Biped Mek|Biped|65.0|2565|-|-|2565+|-|false|Missile Boat|1358|5695250|1|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|LRM 20,Jump Jet,Small Laser,Heat Sink|D/C-E-D-D|No/Minimal Arms;Weak Head Armor (1)||Field Refit|Various|O/P 1078|O/P COM-211|Durallex Heavy|Anderson Model 25|Magna 260|Hollis Mark II|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Catapult CPLT-C4.mtf|2026-06-13
477|Catapult|CPLT-A1|TR:3039,TR:SW|Catapult CPLT-A1|Inner Sphere|Biped Mek|Biped|65.0|2563|-|-|2563+|-|false|Missile Boat|1285|5460125|1|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,LRM 15,Jump Jet|D/C-E-D-D|No/Minimal Arms;Weak Head Armor (1)||Field Refit|Various|O/P 1078|O/P COM-211|Durallex Heavy|Anderson Model 25|Magna 260|Hollis Mark II|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Catapult CPLT-A1.mtf|2026-06-13
283|BattleMaster|BLR-1G|TR:3039,TR:SW|BattleMaster BLR-1G|Inner Sphere|Biped Mek|Biped|85.0|2633|-|-|2633+|-|false|Brawler|1519|8399493|1|340 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Machine Gun,PPC,SRM 6,Medium Laser|D/C-E-D-D|Command Mech;Weak Head Armor (1)||Diplass BattleMechs|Diplass BattleMechs|Hollis Incorporated|Red Devil Industries|Trellshire Heavy Industries|Apollo|Inner Surge|Corey|Pandora|Twycross|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|VOX 340|Hollis Mark X|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/BattleMaster BLR-1G.mtf|2026-06-13
517|Centurion|CN9-AH|TR:3039,TR:SW|Centurion CN9-AH|Inner Sphere|Biped Mek|Biped|50.0|2874|-|-|2874+|-|false|Juggernaut|945|3409750|1|200 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Autocannon/20,LRM 10|D/X-E-D-D|Improved Targeting (Short);Non-Standard Parts||Field Refit|Various|Corean B-Tech|Corean Transband-J9|Unknown StarGuard III|--|Nissan 200|Corean Model K7|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Centurion CN9-AH.mtf|2026-06-13
1930|Longbow|LGB-0W|TR:3039|Longbow LGB-0W|Inner Sphere|Biped Mek|Biped|85.0|2529|-|-|2529+|-|false|Missile Boat|1337|8314671|1|340 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|LRM 20,LRM 5,Small Laser,Heat Sink|D/C-E-D-D|Ubiquitous (Inner Sphere);Searchlight;No/Minimal Arms;Anti-Aircraft Targeting||StarCorps (FWL) Industries|StarCorps Industries|StarCorps Industries|StarCorps Industries|Emris IV|Crofton|Fletcher (TH)|Loburg|Octagon Octagon Tartrac System C|O/P O/P 3000 COMSET|StarCorps Industries StarSlab/9.5 Mk II|--|Strand Strand 340|StarCorps Industries StarCorp 100|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Longbow LGB-0W.mtf|2026-06-13
715|Crab|CRB-20|TR:3039,TR:SW|Crab CRB-20|Inner Sphere|Biped Mek|Biped|50.0|2810|-|-|2810+|-|false|Skirmisher|1143|3921875|1|250 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Large Laser,Medium Laser,Small Laser|D/X-E-D-D|Easy to Maintain||Cosara Weaponries|Northwind|Garret D2j|Garret T-11b|Bulldog Standard|--|Magna 250|Hollis Mark 1A|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Crab CRB-20.mtf|2026-06-13
3520|Wasp|WSP-1A|TR:3039|Wasp WSP-1A|Inner Sphere|Biped Mek|Biped|20.0|2471|2471-2504|-|2505+|-|false|Scout|384|1614240|1|120 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,SRM 2,Medium Laser,Heat Sink|D/C-E-D-D|Ubiquitous (Inner Sphere);Easy to Maintain;Extended Torso Twist;Ubiquitous (Clans)||Alliance Defenders Limited|Bordello Military Goods, Inc.|Diplass BattleMechs|Majesty Metals and Manufacturing|King Dumount Defense Facility|Defiance Industries|Pride of Granada Industries|Kali Yama Weapons Industries Inc.|Orguss Industries|General Mechanics|Achernar Battlemechs|Lyran 'Mech Corporation|Amalgamated Sword and Steel|Rim Motors|Pinard Protectorates Limited|Interstellar Arms (a division of Interstellar Agricultural Concerns)|Irian BattleMechs Unlimited|Hellespont 'Mech Works|Taurus Territorial Industries|Majesty Metals and Manufacturing|Alpheratz|Antwerp|Apollo|Canopus IV|Castile|Furillo|Granada|Kalidasa|Marcus|Mars|New Avalon|Nichol's Rest|Oldsmith|Otisberg|Perdition|Rockwellawan|Shiro III|Sian|Taurus|Tetski|RadCom TXX|Duotech 65|Durallex Light|Rawlings 52|Hermes 120|Irian 1A Type 3|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Wasp WSP-1A.mtf|2026-06-13
2899|Shadow Hawk|SHD-2D|TR:3039,TR:SW|Shadow Hawk SHD-2D|Inner Sphere|Biped Mek|Biped|55.0|2796|-|-|2796+|-|false|Striker|899|4450257|1|275 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,Jump Jet,Autocannon/5,Heat Sink,LRM 5,SRM 2|D/X-E-D-D|Rugged (1 Point);Improved Life Support;Ubiquitous (Inner Sphere);Battle Fists (LA);Battle Fists (RA);Ubiquitous (Clans)||Refit - Norse BattleMech Works|Marduk|O/P 2000A|O/P 300 COMSET|Maximillian 43|Pitban LFT-50|CoreTek 275|Lang T1|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Shadow Hawk SHD-2D.mtf|2026-06-13
3488|Warhammer|WHM-6R|TR:3039|Warhammer WHM-6R|Inner Sphere|Biped Mek|Biped|70.0|2515|-|-|2515+|-|false|Brawler|1299|6023383|1|280 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,PPC,Medium Laser,Small Laser,Machine Gun,SRM 6|D/C-E-D-D|Rugged (2 Point);Ubiquitous (Inner Sphere);Stable;Searchlight;Ubiquitous (Clans)||Diplass BattleMechs|StarCorps (FWL) Industries|StarCorps Industries|Amalgamated Sword and Steel|Vandenberg Mechanized Industries|Hope Industrial Works|Olivetti Weaponry (Formerly Earthwerks Inc.)|Taurus Territorial Industries|Nimakachi Fusion Products Ltd.|StarCorps Industries|Ronin Inc. (Selasys)|Apollo|Emris IV|Fletcher (TH)|Oldsmith|Pinard|Randis IV|Sudeten|Taurus|Tematagi|Terra|Wallis|O/P 1500 ARB|O/P 3000 COMSET|Leviathon Plus|--|VOX 280|StarCorps 100|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Warhammer WHM-6R.mtf|2026-06-13
2425|Panther|PNT-9R|TR:3039,TR:SW|Panther PNT-9R|Inner Sphere|Biped Mek|Biped|35.0|2759|-|-|2759+|-|false|Brawler|769|2449260|1|140 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,PPC,Heat Sink,SRM 4|D/C-E-D-D|Improved Targeting (Short);Nimble Jumper||Alshain Weapons, Gorton Kingsley & Thorpe Enterprises|Alshain, Jarett, New Oslo|Cat's Eyes 5|Sipher CommCon CSU-4|Maximillian 42|Lexington Lifters|Leenex 140|Alshain 56-Carrier|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Panther PNT-9R.mtf|2026-06-13
1295|Griffin|GRF-1E 'Sparky'|TR:3039,TR:SW|Griffin GRF-1E 'Sparky'|Inner Sphere|Biped Mek|Biped|55.0|3035|-|-|3035+|-|false|Skirmisher|1449|5037707|1|275 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,PPC,Jump Jet,Heat Sink|D/X-E-D-D|Rugged (1 Point);Ubiquitous (Inner Sphere);Battle Fists (LA);Battle Fists (RA);Ubiquitous (Clans)|Jettison-Capable Weapon|Field Refit|Various|Octagon Octagon Tartrac System C|Neil Neil 6000|Starshield Starshield A|Rawlings Rawlings 55|CoreTek CoreTek 275|Earthwerks Incorporated Earthwerks GRF|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Griffin GRF-1E Sparky.mtf|2026-06-13
1339|Guillotine|GLT-4L|TR:3039,TR:SW|Guillotine GLT-4L|Inner Sphere|Biped Mek|Biped|70.0|2825|-|-|2825+|-|false|Skirmisher|1400|6016583|1|280 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Jump Jet,Large Laser,Medium Laser,SRM 6|D/X-E-D-D|Searchlight||Irian BattleMechs Unlimited|Irian|Pulsar Pulsar Tri-X|StarLink Starlink 955G|Ulston Ulston Prime|Anderson Anderson 398|VOX 280|Crucis Crucis Type V|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Guillotine GLT-4L.mtf|2026-06-13
909|Dragon|DRG-1N|TR:3039,TR:SW|Dragon DRG-1N|Inner Sphere|Biped Mek|Biped|60.0|2754|-|-|2754+|-|false|Skirmisher|1125|4934080|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,Autocannon/5,LRM 10,Heat Sink|D/C-E-D-D|Stable;Narrow/Low Profile||Luthien Armor Works, Luthien Armor Works|Dieron, Luthien|Eagle Eye SY10-10|Sipher CommSys 3|Starshield Standard|--|Vlar 300|Alshain Type 56-60H|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Dragon DRG-1N.mtf|2026-06-13
3009|Spider|SDR-5K|TR:3039,TR:SW|Spider SDR-5K|Inner Sphere|Biped Mek|Biped|30.0|2850|-|-|2850+|-|false|Scout|503|2727140|1|240 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Machine Gun,Jump Jet,Medium Laser,Heat Sink|D/X-E-D-D|No Ejection System;Easy to Maintain;Nimble Jumper||Field Refit|Various|O/P TA1240|O/P 500A|Durallex Light|Pitban LFT-10|Pitban 240|Newhart 1200|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Spider SDR-5K.mtf|2026-06-13
2610|Quickdraw|QKD-4G|TR:3039,TR:SW|Quickdraw QKD-4G|Inner Sphere|Biped Mek|Biped|60.0|2779|-|-|2779+|-|false|Skirmisher|1192|5423360|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,Jump Jet,LRM 10,SRM 4,Heat Sink|D/C-E-D-D|Hyper-Extending Actuators;Exposed Actuators||Luthien Armor Works, Technicron Manufacturing|Luthien, Savannah|Dynatec 2180|Garret T12E|Riese 475|Chilton 460|Vlar 300|Technicron Type E|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Quickdraw QKD-4G.mtf|2026-06-13
2662|Raven|RVN-1X|TR:3039,TR:SW|Raven RVN-1X|Inner Sphere|Biped Mek|Biped|35.0|3024|3024|3025-3045|-|3046+|false|Scout|639|2899575|4|175 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Medium Laser,ISElectronicWarfareEquipment,SRM 6|D/X-F(F*)-E-F|No/Minimal Arms||Hellespont 'Mech Works|Sian|Apple Churchill C-Apple Churchill|CeresCom Model 22-A|Starshield Standard|--|Omni 175|Hellespont Type R|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Raven RVN-1X.mtf|2026-06-13
2335|Orion|ON1-V|TR:3039,TR:SW|Orion ON1-V|Inner Sphere|Biped Mek|Biped|75.0|2799|-|-|2799+|-|false|Brawler|1298|6553750|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|SRM 4,Medium Laser,LRM 15,Autocannon/10,Heat Sink|D/X-E-D-D|Rugged (1 Point);Easy to Maintain;Anti-Aircraft Targeting||Field Refit|Various|Wasat Aggressor Type 5|Irian Orator-5K|Valiant Lamellor|--|Vlar 300|Kali Yama Chassis|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Orion ON1-V.mtf|2026-06-13
2371|Ostsol|OTL-4D|TR:3039|Ostsol OTL-4D|Inner Sphere|Biped Mek|Biped|60.0|2694|-|-|2694+|-|false|Skirmisher|1277|5032960|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Large Laser,Medium Laser|D/C-E-D-D|Improved Sensors;Narrow/Low Profile||Kong Interstellar|Connaught|Kong Interstellar TRSS.2L3|Barret 509p|Valiant Lamellor|--|Vlar 300|Kong Interstellar Kell/H|2026-02-10 14:00:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Ostsol OTL-4D.mtf|2026-06-13
2857|Sentinel|STN-3K|TR:3039,TR:SW|Sentinel STN-3K|Inner Sphere|Biped Mek|Biped|40.0|2830|-|-|2830+|-|false|Scout|652|3098830|1|240 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Autocannon/5,Heat Sink,SRM 2,Small Laser|D/X-E-D-D|Improved Communications|Ammo Feed Problems|Defiance Industries|Hesperus II|Unknown Targa-7, Vid-Com-17|StarLink/Benicia Model AS829G|Valiant Lamellor|--|Pitban 240|Defiance Industries Defiant V|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Sentinel STN-3K.mtf|2026-06-13
1552|Hunchback|HBK-4G|TR:3039,TR:SW|Hunchback HBK-4G|Inner Sphere|Biped Mek|Biped|50.0|2572|-|-|2572+|-|false|Juggernaut|1041|3437875|1|200 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Medium Laser,Autocannon/20,Small Laser|D/D-E-D-D|Battle Fists (LA);Battle Fists (RA)||KaliYama Weapons Industries|Diplass Technologies|Colonial Tractors|Coventry Metal Works|Kalidasa|Winter|Fronc|Coventry|TRSS Eagle Eye|Omicron 4002 Networking Channel|Starshield Standard|--|Nissan 200|Crucis Type V|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Hunchback HBK-4G.mtf|2026-06-13
3372|Valkyrie|VLK-QA|TR:3039|Valkyrie VLK-QA|Inner Sphere|Biped Mek|Biped|30.0|2787|-|-|2787+|-|false|Missile Boat|723|2166320|1|150 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Medium Laser,Heat Sink,LRM 10|D/X-E-D-D|Improved Communications;Easy to Maintain||Corean Enterprises|Defiance Industries|New Avalon|Hesperus II|Sync Tracker Sync Tracker (39-42071)|Unknown Lynx-shur|Riese 470|Norse Industries 3S|Omni 150|Corean Model 1AA|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Valkyrie VLK-QA.mtf|2026-06-13
373|Blackjack|BJ-1|TR:3039,TR:SW|Blackjack BJ-1|Inner Sphere|Biped Mek|Biped|45.0|2757|-|-|2757+|-|false|Sniper|949|3145775|1|180 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Medium Laser,Autocannon/2,Heat Sink|D/C-E-D-D|Bad Reputation (Inner Sphere)||General Motors|Kathil|Dalban AQ|Dalban Micronics|StarGuard II|Whitworth Jetlift|GM 180|GM BJ-1|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Blackjack BJ-1.mtf|2026-06-13
1256|Grand Dragon|DRG-1G|TR:3039,TR:SW|Grand Dragon DRG-1G|Inner Sphere|Biped Mek|Biped|60.0|3024|-|-|3024+|-|false|Skirmisher|1300|5116800|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,PPC,LRM 10,Heat Sink|D/X-E-D-D|Extended Torso Twist;Stable;Narrow/Low Profile||Luthien Armor Works|Luthien|Eagle Eye SY10-10|Sipher CommSys 3|Starshield Standard|--|Vlar 300|Alshain Type 56-60H|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Grand Dragon DRG-1G.mtf|2026-06-13
3204|Thug|THG-10E|TR:3039,TR:SW|Thug THG-10E|Inner Sphere|Biped Mek|Biped|80.0|2835|-|-|2835+|-|false|Brawler|1501|7712040|1|320 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,PPC,SRM 4|D/X-E-D-D|Rugged (1 Point)||Earthwerks-FWL, Inc.|Maltex Corporation|Keystone|Errai|Instatrac Mark XV|Colmax 025|Durallex Heavy Special|--|Pitban 320|Earthwerks VOL|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Thug THG-10E.mtf|2026-06-13
976|Enforcer|ENF-4R|TR:3039,TR:SW|Enforcer ENF-4R|Inner Sphere|Biped Mek|Biped|50.0|2777|-|-|2777+|-|false|Skirmisher|1032|3527875|1|200 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Large Laser,Autocannon/10,Heat Sink,Small Laser|D/C-E-D-D|Barrel Fists (LA);Barrel Fists (RA)|Fast Reload;Improved Cooling Jacket;Ammo Feed Problems|Achernar BattleMechs|Kallon Industries|Defiance Industries|New Avalon|Talon (Wernke)|Hesperus II|Federated Hunter Federated Hunter|Achernar Electronics HICS-11|Starshield Starshield|McCloud McCloud Specials|Nissan Nissan 200|Achernar BattleMechs Dorwinion Standard|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Enforcer ENF-4R.mtf|2026-06-13
1267|Grasshopper|GHR-5H|TR:3039,TR:SW|Grasshopper GHR-5H|Inner Sphere|Biped Mek|Biped|70.0|2780|-|-|2780+|-|false|Skirmisher|1427|5973573|1|280 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Heat Sink,Medium Laser,Large Laser,LRM 5|D/X-E-D-D|Rugged (1 Point)||Lantren Corporation|Bryant|Allet T11|Allet C308|Durallex Heavy|Leviathon Lifters|VOX 280|Mingh z33/7|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Grasshopper GHR-5H.mtf|2026-06-13
644|Clint|CLNT-2-3T|TR:3039,TR:SW|Clint CLNT-2-3T|Inner Sphere|Biped Mek|Biped|40.0|2608|-|-|2608+|-|false|Striker|770|3566080|1|240 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Autocannon/5,Medium Laser,Heat Sink|D/C-E-D-D|Improved Targeting (Long);Improved Targeting (Medium);Non-Standard Parts;Exposed Actuators;Difficult to Maintain||Andoran Industries Ltd.|Colonial Tractors|Bell (destroyed 2812)|Fronc|Sloane 220 Lockover System|Raldon R1|Durallex Medium|Andoran Model JJII|Pitban 240|Andoran Model III|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Clint CLNT-2-3T.mtf|2026-06-13
422|Bombardier|BMB-10D|TR:3039,TR:SW|Bombardier BMB-10D|Inner Sphere|Biped Mek|Biped|65.0|2866|-|-|2866+|-|false|Missile Boat|1340|5491310|1|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|SRM 4,LRM 20,Machine Gun,Heat Sink|D/X-E-D-D|Bad Reputation (Inner Sphere)||Refit - Earthwerks-FWL, Inc.|Calloway VI|RCA RCA Instatrac Mark XII|Neil Neil 5000|Maximillian Maximillian 100|--|Magna 260|KetoBond KetoBond|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Bombardier BMB-10D.mtf|2026-06-13
1778|King Crab|KGC-010|TR:3039,TR:SW|King Crab KGC-010|Inner Sphere|Biped Mek|Biped|100.0|2743|-|2743-2839, 3041-3044|3045+|2840-3040|false|Sniper|2181|11040000|2|300 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISLBXAC10,PPC,SRM 6,ISCASE,ISDoubleHeatSink|E/E-F(F*)-E-D|Command Mech||Cosara Weaponries|Mars|Dalban HiRez-B|Dalban Comline|Aldis X Ferro-Fibrous with CASE|--|Vlar 300|Hollis Mark II|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/King Crab KGC-010.mtf|2026-06-13
3241|Thunderbolt|TDR-5SS|TR:3039,TR:SW|Thunderbolt TDR-5SS|Inner Sphere|Biped Mek|Biped|65.0|2930|-|-|2930+|-|false|Brawler|1337|5275985|1|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,PPC,SRM 6,Medium Laser,Flamer|D/X-E-D-D|Rugged (2 Point);Ubiquitous (Inner Sphere);Multi-Trac||Olivetti Weaponry|Sudeten|RCA Instatrac Mark X|Neil 8000|Ryerson 150|--|Magna 260|Earthwerks TDR|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Thunderbolt TDR-5SS.mtf|2026-06-13
3190|Thorn|THE-F|TR:3039|Thorn THE-F|Inner Sphere|Biped Mek|Biped|20.0|2490|-|2490-2504|2505+|-|false|Striker|510|1522320|1|120 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,LRM 5,Heat Sink|D/C-E-D-D|Easy to Maintain||Ford Military Limited|Terra|Unknown|Unknown|Unknown|--|GM 120|Unknown Chariot Type II|2026-02-21 18:24:59|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Thorn THE-F.mtf|2026-06-13
560|Charger|CGR-1A5|TR:3039,TR:SW|Charger CGR-1A5|Inner Sphere|Biped Mek|Biped|80.0|3023|-|-|3023+|-|false|Juggernaut|1468|7672170|1|320 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,SRM 6,Autocannon/20,Medium Laser,Small Laser|D/X-E-D-D|Barrel Fists (LA);Easy to Maintain;Bad Reputation (Inner Sphere)||Refit - Earthwerks Ltd.|Refit - Earthwerks Ltd.|Grand Base|Tikonov|Dalban Hirez|Tek BattleCom|Durallex Heavy|--|Unknown 320 Fusion|Wells 990|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Charger CGR-1A5.mtf|2026-06-13
749|Crusader|CRD-3D|TR:3039|Crusader CRD-3D|Inner Sphere|Biped Mek|Biped|65.0|2756|-|-|2756+|-|false|Missile Boat|1338|5471510|1|260 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|SRM 4,LRM 15,Medium Laser,Heat Sink|D/C-E-D-D|Rugged (1 Point);Ubiquitous (Inner Sphere);Easy to Maintain;Ubiquitous (Clans)|Stabilized Weapon|Kallon Industries|Nanking|Garret A6|Garret T11-b|Riese 500|--|Magna 260|Crucis B|2026-02-10 14:00:04|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Crusader CRD-3D.mtf|2026-06-13
2036|Marauder|MAD-3L|TR:3039|Marauder MAD-3L|Inner Sphere|Biped Mek|Biped|75.0|2905|-|-|2905+|-|false|Brawler|1369|6459250|1|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Large Laser,Medium Laser,PPC,Autocannon/5|D/X-E-D-D|Hyper-Extending Actuators;Command Mech;Narrow/Low Profile|Exposed Weapon Linkage;Directional Torso Mounted Weapon|Field Refit|Various|Dalban HiRez|Dalban Micronics Dalban Micronics|Valiant Lamellor|--|Vlar 300|GM GM Marauder|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Marauder MAD-3L.mtf|2026-06-13
1517|Highlander|HGN-733|TR:3039,TR:SW|Highlander HGN-733|Inner Sphere|Biped Mek|Biped|90.0|2866|-|-|2866+|-|false|Juggernaut|1801|8010780|1|270 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,SRM 6,Autocannon/10,Jump Jet,LRM 20,Medium Laser|D/X-E-D-D|Cowl;Reinforced Legs;Command Mech;Difficult Ejection||StarCorps Industries|Hollis Incorporated|Son Hoa|Corey|Hartford Hartford Hypertrak/Q-45|Hartford Hartford Com/A-7|Lang Lang Composite|HildCo HildCo Model 10|GM GM 270|Hollis Incorporated Hollis-HGN|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3039u/Highlander HGN-733.mtf|2026-06-13
